Launch CNC 602 - Установка для тестирования и очистки форсунок;http://www.autoscaners.ru/catalogue/?catalogue_id=launch_cnc_602_ustanovka_dlya_testirovaniya_i_ochistki_forsunok;;http://www.vgarazhax.ru/garazhnoe-oborudovanie/cnc-602-a;;;http://www.carmod.ru/products/launch_cnc_602a__stend_dlya_testirovaniya_i_ochistki_forsunok;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/stendy_dlya_forsunok/stend_uz_launch_cnc_602a_dlya_6_i_forsunok.html;http://www.autoset-dv.ru/catalog/oborudovanie-dlja-ultrozvukovoy-chistki-forsunok/launch-cnc-602a;;;;
Robinair ACM 3000 - Автоматическая установка для обслуживания кондиционеров;http://www.autoscaners.ru/catalogue/?catalogue_id=robinair_acm_3000_avtomaticheskaya_ustanovka_dlya_obsluzhivaniya_konditsionerov;;https://www.vgarazhax.ru/garazhnoe-oborudovanie/robinair-acm3000;;http://electronicsystem.ru/other-diagnostic-tools/zapravka-kondicionera/ustanovka-dlia-zapravki-kondicionera/robinair-acm-3000.html;http://www.carmod.ru/products/otc_robinair_acm_3000s_avtomaticheskaya_ustanovka_dlya_zapravki_konditsionerov;http://www.mosautolab.ru/catalog/oborudovanie_dlya_avtokonditsionerov/ustanovki_dlya_zapravki/ustanovka_dlya_zapravki_avtokonditsionerov_robinair_acm3000_poluavtomaticheskaya_r134.html;;;;;
G-Smoke - Дымогенератор;http://www.autoscaners.ru/catalogue/?catalogue_id=g_smoke_dymogenerator;https://www.carscanner.ru/motor-testery-ostsillografy/index.php?option=com_virtuemart&page=shop.product_details&product_id=863&flypage=flypage-ask.tpl&category_id=297;;;;https://www.carmod.ru/products/gsmoke__kompaktnyj_dymogenerator;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
BOSCH;;;;;;;;;;;;
BOSCH KTS 525;https://www.autoscaners.ru/catalogue/?catalogue_id=bosch_kts_525_professionalnyy_multimarochnyy_skaner;;;;;https://www.carmod.ru/products/bosch_kts_525s_mnogofunktsionalnyj_diagnosticheskij_skaner;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/avtoskanery/skaner_diagnosticheskiy_bosch_kts_525_bez_podpiski_esi_light.html;;;;;
KTS 540 BOSCH;https://www.autoscaners.ru/catalogue/?catalogue_id=bosch_kts_540_professionalnyy_multimarochnyy_skaner;;https://www.vgarazhax.ru/multimarochnye-skanery/bosch-kts540;;;;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/avtoskanery/skaner_diagnosticheskiy_bosch_kts_540_bez_podpiski_esitronic.html;;;;;
BOSCH KTS 560;https://www.autoscaners.ru/catalogue/?catalogue_id=bosch_kts_560_professionalnyy_multimarochnyy_skaner;;https://www.vgarazhax.ru/multimarochnye-skanery/bosh-;;;https://www.carmod.ru/products/bosch_kts_560s_professionalnyj_multimarochnyj_diagnosticheskij_skaner;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/avtoskanery/skaner_diagnosticheskiy_bosch_kts_560.html;;http://di-zel.ru/equipment/scanners/bosch_kts_560/;;;
BOSCH KTS 590;https://www.autoscaners.ru/catalogue/?catalogue_id=bosch_kts_590_professionalnyy_multimarochnyy_skaner;;https://www.vgarazhax.ru/multimarochnye-skanery/bosch-kts-590;;;https://www.carmod.ru/products/bosch_kts_590s_professionalnyj_multimarochnyj_diagnosticheskij_skaner;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/avtoskanery/skaner_diagnosticheskiy_bosch_kts_590.html;;http://di-zel.ru/equipment/scanners/bosch_kts_590/;;;
BOSСH KTS TRUCK;https://www.autoscaners.ru/catalogue/?catalogue_id=bossh_kts_truck_multimarochnyy_skaner_dlya_gruzovykh_avtomobiley_i_avtobusov;;https://www.vgarazhax.ru/multimarochnye-skanery/bosch-kts-truck;;;https://www.carmod.ru/products/bosch_kts_truck__skaner_dlya_gruzovyh_avtomobilej_i_avtobusov;https://www.mosautolab.ru/catalog/diagnosticheskoe_oborudovanie/avtoskanery/skaner_diagnosticheskiy_bosch_kts_truck_bez_podpiski_esitronic.html;;;;;
